ID,FECHA,AÑO,MES,HORA,pos x,pos y,TIPO_DE_CALLE,COMUNA,VICTIMA,ACUSADO,N_VICTIMAS,ROL,SEXO,EDAD
2021-0087,2021-11-27,2021,11,11:22:00,-58.37795815,-34.59167894,CALLE,1,PEATON,BICICLETA,1,PEATON,FEMENINO,73
2021-0088,2021-12-01,2021,12,15:40:00,-58.45531707,-34.55555257,CALLE,13,MOTO,AUTO,1,CONDUCTOR,MASCULINO,45
2021-0089,2021-12-02,2021,12,01:10:00,-58.47633683,-34.62140594,AVENIDA,11,MOTO,AUTO,1,CONDUCTOR,MASCULINO,41
2021-0090,2021-12-10,2021,12,11:45:00,-58.38188582,-34.60256036,AVENIDA,1,PEATON,PASAJEROS,1,PEATON,MASCULINO,73
2021-0091,2021-12-11,2021,12,23:00:00,-58.51989389,-34.62284918,CALLE,10,MOTO,AUTO,1,CONDUCTOR,MASCULINO,24
2021-0092,2021-12-12,2021,12,06:20:00,-58.4059686,-34.61011987,AVENIDA,3,PEATON,AUTO,1,PEATON,FEMENINO,50
2021-0093,2021-12-13,2021,12,17:10:00,-58.43353773,-34.64561636,AVENIDA,7,MOTO,AUTO,1,PASAJERO_ACOMPAÑANTE,FEMENINO,18
2021-0094,2021-12-20,2021,12,01:10:00,-58.46739825,-34.65117757,AUTOPISTA,9,MOTO,AUTO,1,PASAJERO_ACOMPAÑANTE,FEMENINO,43
2021-0095,2021-12-30,2021,12,00:43:00,-58.47293407,-34.61984745,AVENIDA,11,MOTO,CARGAS,1,CONDUCTOR,MASCULINO,27
2021-0096,2021-12-15,2021,12,10:30:00,-58.47066794,-34.65021673,AVENIDA,9,AUTO,CARGAS,1,CONDUCTOR,MASCULINO,60
2021-0097,2021-11-18,2021,11,06:10:00,-58.37976155,-34.58679619,CALLE,1,BICICLETA,AUTO,1,CICLISTA,MASCULINO,53
